unip	degree	type
O60934	0.2744803918970226	"Mendelian
disease"
Q9NQW6	0.26470446941223386	"Mendelian
disease"
P51531	0.2837499925726249	"Mendelian
disease"
O94906	0.2763416776347304	"Mendelian
disease"
Q8TAQ2	0.27927816260754296	"Mendelian
disease"
Q92620	0.27856316475140486	"Mendelian
disease"
Q15427	0.27535561723876684	"Mendelian
disease"
Q8NB90	0.2649236009639374	"Mendelian
disease"
Q15233	0.27264401160644164	"Mendelian
disease"
P48643	0.27927816260754296	"Mendelian
disease"
P12235	0.26951048288888024	"Mendelian
disease"
Q6KC79	0.2569469894485872	"Mendelian
disease"
P49792	0.2887116834767924	"Mendelian
disease"
O95347	0.26580376731867283	"Mendelian
disease"
O60566	0.26919043085576133	"Mendelian
disease"
Q96RE7	0.2664481637572209	"Mendelian
disease"
P04628	0.2585650819892558	"Mendelian
disease"
Q8TAD8	0.2776887225375768	"Mendelian
disease"
Q14191	0.27054247389700814	"Mendelian
disease"
P06681	0.25993638680307396	"Mendelian
disease"
Q9H211	0.27752581786435426	"Mendelian
disease"
O43683	0.27226196614928116	"Mendelian
disease"
P35221	0.27650319471398116	"Mendelian
disease"
O15297	0.2539722052002678	"Mendelian
disease"
Q9ULM3	0.26070869091146215	"Mendelian
disease"
P26373	0.2896956046537414	"Mendelian
disease"
Q9NVI1	0.2595395657560259	"Mendelian
disease"
O43395	0.2733014471814999	"Mendelian
disease"
Q92997	0.2755718066859962	"Mendelian
disease"
O75643	0.28282068036987607	"Mendelian
disease"
O14497	0.2708792375819028	"Mendelian
disease"
A5YKK6	0.2656415335739715	"Mendelian
disease"
P57678	0.2638059695766729	"Mendelian
disease"
Q14683	0.27523024347228575	"Mendelian
disease"
Q15149	0.2930664264602546	"Mendelian
disease"
Q969G3	0.27400345543162613	"Mendelian
disease"
P30153	0.28986539188507	"Mendelian
disease"
Q15021	0.25469153847498593	"Mendelian
disease"
P49959	0.2762715116593001	"Mendelian
disease"
A6NHR9	0.26149816662716896	"Mendelian
disease"
Q9H267	0.26392755094333364	"Mendelian
disease"
P35606	0.25965724549422187	"Mendelian
disease"
Q9UPT5	0.2608211811776943	"Mendelian
disease"
O75533	0.28448446192354626	"Mendelian
disease"
Q92888	0.2643250708189164	"Mendelian
disease"
Q9HD15	0.2628373364057751	"Mendelian
disease"
P07437	0.29025201310293897	"Mendelian
disease"
Q9H1A4	0.2658557239765894	"Mendelian
disease"
O60443	0.25076462814450046	"Mendelian
disease"
P68371	0.2822337937121258	"Mendelian
disease"
P08237	0.2738448447182411	"Mendelian
disease"
Q70HW3	0.2537175519456657	"Mendelian
disease"
Q9BTA9	0.2526336161784549	"Mendelian
disease"
O00232	0.28674108509961194	"Mendelian
disease"
Q9GZZ9	0.26154216660713125	"Mendelian
disease"
Q14204	0.2701864174018493	"Mendelian
disease"
Q9H4L7	0.25557694348976756	"Mendelian
disease"
Q6P3W7	0.2586511330779441	"Mendelian
disease"
Q9UQE7	0.273720842625088	"Mendelian
disease"
Q92974	0.26943707043037596	"Mendelian
disease"
