unip	degree	type
A6NHR9	0.00013853498534211646	"Mendelian
disease"
Q9H267	0.00012809942132595083	"Mendelian
disease"
P35606	0.00017147953519869473	"Mendelian
disease"
Q9UPT5	0.0001422921806309908	"Mendelian
disease"
O75533	0.007209936374719605	"Mendelian
disease"
Q92888	0.00011292699478595486	"Mendelian
disease"
Q9HD15	0.000823074948939754	"Mendelian
disease"
P07437	0.0007227382841783215	"Mendelian
disease"
Q9H1A4	0.00022233479423734048	"Mendelian
disease"
O60443	0.0001028561515151197	"Mendelian
disease"
P68371	0.0007654406106474204	"Mendelian
disease"
P08237	0.00017880128772879112	"Mendelian
disease"
Q70HW3	0.0001055809349583159	"Mendelian
disease"
Q9BTA9	0.00012215828425424607	"Mendelian
disease"
O00232	0.0054601228832401585	"Mendelian
disease"
Q9GZZ9	0.00012202521274406932	"Mendelian
disease"
Q14204	0.00015479664865935525	"Mendelian
disease"
Q9H4L7	0.00010701055946768482	"Mendelian
disease"
Q6P3W7	0.00011072722813219561	"Mendelian
disease"
Q9UQE7	0.00020873439590139915	"Mendelian
disease"
Q92974	0.00011827669051415138	"Mendelian
disease"
Q7Z4S6	0.00010291897361492464	"Mendelian
disease"
Q6P1J9	0.0004713826747532855	"Mendelian
disease"
P53621	0.0002333240913105968	"Mendelian
disease"
P02545	0.00023550054527059507	"Mendelian
disease"
O60508	0.0019137450561386496	"Mendelian
disease"
Q8IYB5	0.00010369798488210565	"Mendelian
disease"
P38159	0.00020236643432990287	"Mendelian
disease"
O15541	0.0012332160460060907	"Mendelian
disease"
P42771	0.0002909812386953775	"Mendelian
disease"
O43929	0.00014684757059882928	"Mendelian
disease"
Q6P2Q9	0.007320405975657843	"Mendelian
disease"
Q96T58	0.00010815601217765782	"Mendelian
disease"
P11388	0.000469088725370093	"Mendelian
disease"
Q14764	0.00010633308718868861	"Mendelian
disease"
Q9HAN9	0.00023952384011485914	"Mendelian
disease"
P61978	0.0004617690722006702	"Mendelian
disease"
P63162	0.003140827055798033	"Mendelian
disease"
P62304	0.00382818870879453	"Mendelian
disease"
Q16637	0.000535129382872573	"Mendelian
disease"
Q15637	0.0010677085894655028	"Mendelian
disease"
Q92878	0.00045975468169079576	"Mendelian
disease"
P46459	0.0006899152341364583	"Mendelian
disease"
P19013	0.00012576077711527327	"Mendelian
disease"
P14678	0.0032279755755201187	"Mendelian
disease"
Q96LL9	0.00011092111652632044	"Mendelian
disease"
Q15029	0.03126905474466095	"Mendelian
disease"
Q9H3U1	0.000202078366457802	"Mendelian
disease"
Q9H6S3	0.00010316170150757006	"Mendelian
disease"
O95239	0.00011042868126021017	"Mendelian
disease"
P43034	0.00021230689967666425	"Mendelian
disease"
Q9Y5S9	0.004452868483573112	"Mendelian
disease"
O60341	0.0024096993504788403	"Mendelian
disease"
Q9H2P0	0.00031900546542349795	"Mendelian
disease"
P08670	0.0006448395800026561	"Mendelian
disease"
