unip	degree	type
Q03252	6.999999999999999	"Mendelian
disease"
Q7Z7M0	5.999999999999999	"Mendelian
disease"
P23142	2.9999999999999996	"Mendelian
disease"
O94986	5.999999999999999	"Mendelian
disease"
P11217	2.0	"Mendelian
disease"
P12694	5.0	"Mendelian
disease"
P21953	5.0	"Mendelian
disease"
O14793	5.0	"Mendelian
disease"
Q13705	23.0	"Mendelian
disease"
Q8WYR1	1.0	"Mendelian
disease"
Q96PX8	8.0	"Mendelian
disease"
Q9NZN1	4.0	"Mendelian
disease"
P54760	2.0	"Mendelian
disease"
O15121	2.9999999999999996	"Mendelian
disease"
Q7Z4W1	5.999999999999999	"Mendelian
disease"
Q96JM3	5.0	"Mendelian
disease"
P12271	1.0	"Mendelian
disease"
P48735	5.999999999999999	"Mendelian
disease"
P35749	9.0	"Mendelian
disease"
Q5JVL4	1.0	"Mendelian
disease"
P02675	5.999999999999999	"Mendelian
disease"
O75746	2.0	"Mendelian
disease"
Q14004	8.0	"Mendelian
disease"
Q13608	2.9999999999999996	"Mendelian
disease"
Q8NBU5	2.0	"Mendelian
disease"
Q9UBP0	10.0	"Mendelian
disease"
Q96IP4	4.0	"Mendelian
disease"
P02533	2.9999999999999996	"Mendelian
disease"
P12035	2.0	"Mendelian
disease"
P13647	5.999999999999999	"Mendelian
disease"
P08779	4.0	"Mendelian
disease"
P13645	5.999999999999999	"Mendelian
disease"
P35908	5.0	"Mendelian
disease"
P04264	10.0	"Mendelian
disease"
Q7L0Y3	2.0	"Mendelian
disease"
O15078	8.0	"Mendelian
disease"
P15313	24.999999999999996	"Mendelian
disease"
Q9NP95	5.999999999999999	"Mendelian
disease"
P23352	2.9999999999999996	"Mendelian
disease"
O15520	2.9999999999999996	"Mendelian
disease"
P08908	2.0	"Mendelian
disease"
P55075	5.999999999999999	"Mendelian
disease"
Q14982	5.0	"Mendelian
disease"
O60258	4.0	"Mendelian
disease"
P31371	5.999999999999999	"Mendelian
disease"
O43320	5.0	"Mendelian
disease"
Q9Y584	5.999999999999999	"Mendelian
disease"
Q3ZCQ8	13.0	"Mendelian
disease"
Q8NFJ9	10.0	"Mendelian
disease"
Q9BQS8	6.999999999999999	"Mendelian
disease"
C9JR72	1.0	"Mendelian
disease"
Q8IXQ5	2.9999999999999996	"Mendelian
disease"
Q96M94	2.0	"Mendelian
disease"
Q8N5Z5	8.0	"Mendelian
disease"
O60662	2.9999999999999996	"Mendelian
disease"
P18507	11.0	"Mendelian
disease"
Q9NQX3	11.0	"Mendelian
disease"
Q3SYG4	5.0	"Mendelian
disease"
Q9BXC9	5.0	"Mendelian
disease"
Q8IWZ6	6.999999999999999	"Mendelian
disease"
Q8N3I7	6.999999999999999	"Mendelian
disease"
Q9NQ48	5.999999999999999	"Mendelian
disease"
Q9H0F7	2.0	"Mendelian
disease"
Q9NX18	6.999999999999999	"Mendelian
disease"
P98174	2.9999999999999996	"Mendelian
disease"
Q96QB1	6.999999999999999	"Mendelian
disease"
Q9ULH0	8.0	"Mendelian
disease"
Q96F46	5.0	"Mendelian
disease"
Q13568	1.0	"Mendelian
disease"
P21589	2.9999999999999996	"Mendelian
disease"
Q92988	1.0	"Mendelian
disease"
Q92734	4.0	"Mendelian
disease"
Q9Y484	5.0	"Mendelian
disease"
P06870	2.9999999999999996	"Mendelian
disease"
Q01973	8.0	"Mendelian
disease"
O95631	5.999999999999999	"Mendelian
disease"
Q6ZVN8	2.0	"Mendelian
disease"
O60500	9.0	"Mendelian
disease"
O00519	4.0	"Mendelian
disease"
Q7L3T8	1.0	"Mendelian
disease"
Q9H0R6	2.9999999999999996	"Mendelian
disease"
P04424	1.0	"Mendelian
disease"
Q8TD16	6.999999999999999	"Mendelian
disease"
P49454	2.9999999999999996	"Mendelian
disease"
Q9NXR1	4.0	"Mendelian
disease"
P35670	2.9999999999999996	"Mendelian
disease"
Q04656	2.9999999999999996	"Mendelian
disease"
Q7LG56	4.0	"Mendelian
disease"
P06028	1.0	"Mendelian
disease"
Q9UBC1	4.0	"Mendelian
disease"
Q9Y259	1.0	"Mendelian
disease"
Q99689	2.9999999999999996	"Mendelian
disease"
Q8IX03	5.999999999999999	"Mendelian
disease"
P02689	5.999999999999999	"Mendelian
disease"
P49247	2.9999999999999996	"Mendelian
disease"
O00170	10.0	"Mendelian
disease"
P00747	9.0	"Mendelian
disease"
P08697	10.0	"Mendelian
disease"
P01008	6.999999999999999	"Mendelian
disease"
P04070	5.0	"Mendelian
disease"
P12259	6.999999999999999	"Mendelian
disease"
P07204	2.0	"Mendelian
disease"
P02679	4.0	"Mendelian
disease"
P50452	5.999999999999999	"Mendelian
disease"
O75909	11.999999999999998	"Mendelian
disease"
P02753	4.0	"Mendelian
disease"
Q00722	2.0	"Mendelian
disease"
O75147	5.999999999999999	"Mendelian
disease"
P30279	11.0	"Mendelian
disease"
Q15131	2.9999999999999996	"Mendelian
disease"
Q58F21	4.0	"Mendelian
disease"
Q9Y2R0	1.0	"Mendelian
disease"
Q969M3	11.0	"Mendelian
disease"
Q96CU9	1.0	"Mendelian
disease"
Q9BUB7	4.0	"Mendelian
disease"
Q9P032	9.0	"Mendelian
disease"
O95571	1.0	"Mendelian
disease"
P50443	1.0	"Mendelian
disease"
Q5TEU4	5.0	"Mendelian
disease"
P02766	4.0	"Mendelian
disease"
P31040	29.0	"Mendelian
disease"
Q99643	5.0	"Mendelian
disease"
Q15582	1.0	"Mendelian
disease"
Q8IUX1	9.0	"Mendelian
disease"
Q9Y6H1	2.9999999999999996	"Mendelian
disease"
Q96TA2	8.0	"Mendelian
disease"
Q96S37	1.0	"Mendelian
disease"
P19526	2.9999999999999996	"Mendelian
disease"
O60313	15.0	"Mendelian
disease"
Q5JRX3	17.0	"Mendelian
disease"
P53701	5.999999999999999	"Mendelian
disease"
O60220	5.0	"Mendelian
disease"
P07602	2.0	"Mendelian
disease"
Q8N2C7	2.9999999999999996	"Mendelian
disease"
P35558	2.0	"Mendelian
disease"
Q07021	11.0	"Mendelian
disease"
Q16854	2.0	"Mendelian
disease"
O00142	2.9999999999999996	"Mendelian
disease"
A6NK58	1.0	"Mendelian
disease"
P43304	4.0	"Mendelian
disease"
P51648	6.999999999999999	"Mendelian
disease"
Q02978	2.9999999999999996	"Mendelian
disease"
Q9NPF4	13.999999999999998	"Mendelian
disease"
P18850	2.9999999999999996	"Mendelian
disease"
Q96DA6	5.999999999999999	"Mendelian
disease"
Q2TAA5	1.0	"Mendelian
disease"
O75445	4.0	"Mendelian
disease"
P51570	5.0	"Mendelian
disease"
P55058	1.0	"Mendelian
disease"
Q92903	2.0	"Mendelian
disease"
Q4KMQ1	4.0	"Mendelian
disease"
O15247	2.9999999999999996	"Mendelian
disease"
Q96FT9	9.0	"Mendelian
disease"
Q9BUR4	2.0	"Mendelian
disease"
Q86WC4	1.0	"Mendelian
disease"
P51798	2.0	"Mendelian
disease"
O43567	2.9999999999999996	"Mendelian
disease"
Q14746	11.999999999999998	"Mendelian
disease"
Q8WWV3	2.0	"Mendelian
disease"
Q3ZCM7	17.0	"Mendelian
disease"
Q7RTN6	4.0	"Mendelian
disease"
P57059	2.9999999999999996	"Mendelian
disease"
Q9NUY8	5.0	"Mendelian
disease"
Q02809	2.9999999999999996	"Mendelian
disease"
Q9Y215	4.0	"Mendelian
disease"
O00469	2.9999999999999996	"Mendelian
disease"
Q04446	11.999999999999998	"Mendelian
disease"
P14174	19.0	"Mendelian
disease"
O60568	5.999999999999999	"Mendelian
disease"
Q3ZAQ7	11.999999999999998	"Mendelian
disease"
P53597	10.0	"Mendelian
disease"
P51688	1.0	"Mendelian
disease"
P19878	5.999999999999999	"Mendelian
disease"
O75569	18.0	"Mendelian
disease"
Q96BR5	5.999999999999999	"Mendelian
disease"
Q8N511	10.0	"Mendelian
disease"
P23526	5.0	"Mendelian
disease"
P02489	4.0	"Mendelian
disease"
P00488	1.0	"Mendelian
disease"
O60701	2.0	"Mendelian
disease"
P21695	5.0	"Mendelian
disease"
Q96DX7	2.0	"Mendelian
disease"
Q9UI43	1.0	"Mendelian
disease"
Q9NPE3	19.0	"Mendelian
disease"
Q9UET6	2.9999999999999996	"Mendelian
disease"
Q7L2E3	6.999999999999999	"Mendelian
disease"
P78563	10.0	"Mendelian
disease"
Q9BYZ6	4.0	"Mendelian
disease"
P01222	2.0	"Mendelian
disease"
P69891	2.0	"Mendelian
disease"
P00387	1.0	"Mendelian
disease"
P00738	2.9999999999999996	"Mendelian
disease"
Q9NVV9	4.0	"Mendelian
disease"
Q9BZG8	2.0	"Mendelian
disease"
Q6NUQ1	11.0	"Mendelian
disease"
Q1MSJ5	13.0	"Mendelian
disease"
Q15436	19.0	"Mendelian
disease"
P14210	5.0	"Mendelian
disease"
P41180	2.0	"Mendelian
disease"
P48728	1.0	"Mendelian
disease"
Q8N205	2.0	"Mendelian
disease"
Q9Y664	5.0	"Mendelian
disease"
Q86WG3	2.9999999999999996	"Mendelian
disease"
O00204	2.9999999999999996	"Mendelian
disease"
Q9NUQ7	2.0	"Mendelian
disease"
A6NGG8	4.0	"Mendelian
disease"
Q8WZ75	4.0	"Mendelian
disease"
P15863	2.9999999999999996	"Mendelian
disease"
Q03154	5.0	"Mendelian
disease"
Q8IW45	5.999999999999999	"Mendelian
disease"
Q03393	2.0	"Mendelian
disease"
Q8IUG5	2.0	"Mendelian
disease"
Q9Y6R1	4.0	"Mendelian
disease"
Q9NVV4	4.0	"Mendelian
disease"
Q92481	1.0	"Mendelian
disease"
P25800	8.0	"Mendelian
disease"
Q2M1K9	11.999999999999998	"Mendelian
disease"
Q8IXJ9	2.9999999999999996	"Mendelian
disease"
Q15672	2.9999999999999996	"Mendelian
disease"
Q9UNF1	11.999999999999998	"Mendelian
disease"
Q3T906	2.9999999999999996	"Mendelian
disease"
Q6GYQ0	2.9999999999999996	"Mendelian
disease"
A2IDD5	2.9999999999999996	"Mendelian
disease"
Q9HA77	2.9999999999999996	"Mendelian
disease"
Q4G176	4.0	"Mendelian
disease"
Q92781	2.9999999999999996	"Mendelian
disease"
Q12857	11.999999999999998	"Mendelian
disease"
Q9Y5X0	2.9999999999999996	"Mendelian
disease"
Q96RL7	2.0	"Mendelian
disease"
Q7Z3Z2	1.0	"Mendelian
disease"
Q8TCS8	9.0	"Mendelian
disease"
Q5RI15	4.0	"Mendelian
disease"
P01160	5.0	"Mendelian
disease"
Q14108	2.0	"Mendelian
disease"
Q9UMX1	9.0	"Mendelian
disease"
Q8NEA6	2.0	"Mendelian
disease"
Q9NXN4	2.9999999999999996	"Mendelian
disease"
P17861	4.0	"Mendelian
disease"
Q9Y5P6	18.0	"Mendelian
disease"
Q96DX4	4.0	"Mendelian
disease"
P18545	22.0	"Mendelian
disease"
Q8N8U9	2.9999999999999996	"Mendelian
disease"
Q13253	5.999999999999999	"Mendelian
disease"
Q13873	21.0	"Mendelian
disease"
P05997	2.0	"Mendelian
disease"
Q02388	2.9999999999999996	"Mendelian
disease"
Q8TDR0	4.0	"Mendelian
disease"
Q6P1X5	23.999999999999996	"Mendelian
disease"
Q7Z4I7	2.9999999999999996	"Mendelian
disease"
P81274	10.0	"Mendelian
disease"
Q14CM0	1.0	"Mendelian
disease"
O75431	8.0	"Mendelian
disease"
P32929	11.0	"Mendelian
disease"
P52788	5.0	"Mendelian
disease"
O00522	5.999999999999999	"Mendelian
disease"
Q5T2R2	2.0	"Mendelian
disease"
O14521	2.9999999999999996	"Mendelian
disease"
Q86YH6	1.0	"Mendelian
disease"
Q8IY17	4.0	"Mendelian
disease"
P07942	8.0	"Mendelian
disease"
P55268	5.999999999999999	"Mendelian
disease"
P00390	5.999999999999999	"Mendelian
disease"
Q9P0J1	5.999999999999999	"Mendelian
disease"
Q8N3J5	2.9999999999999996	"Mendelian
disease"
Q16568	1.0	"Mendelian
disease"
A6NFY7	1.0	"Mendelian
disease"
Q9Y2H9	8.0	"Mendelian
disease"
Q02962	5.0	"Mendelian
disease"
Q9BUN5	1.0	"Mendelian
disease"
Q9Y3C4	5.0	"Mendelian
disease"
Q96S44	11.999999999999998	"Mendelian
disease"
Q9H159	4.0	"Mendelian
disease"
Q13515	2.0	"Mendelian
disease"
Q53S33	5.999999999999999	"Mendelian
disease"
Q8NFH4	11.999999999999998	"Mendelian
disease"
Q12769	11.0	"Mendelian
disease"
Q9H091	1.0	"Mendelian
disease"
Q6W2J9	23.0	"Mendelian
disease"
Q5H9F3	11.999999999999998	"Mendelian
disease"
Q9H9B1	10.0	"Mendelian
disease"
P35680	2.9999999999999996	"Mendelian
disease"
P43699	2.9999999999999996	"Mendelian
disease"
Q7LBC6	2.0	"Mendelian
disease"
P39880	2.0	"Mendelian
disease"
P28069	1.0	"Mendelian
disease"
Q9HAB8	2.9999999999999996	"Mendelian
disease"
Q12882	2.0	"Mendelian
disease"
P0C1S8	4.0	"Mendelian
disease"
P23760	9.0	"Mendelian
disease"
Q9Y4W2	4.0	"Mendelian
disease"
Q5SRE5	11.0	"Mendelian
disease"
Q8NHU6	5.0	"Mendelian
disease"
O60303	1.0	"Mendelian
disease"
Q8N2Y8	1.0	"Mendelian
disease"
Q99567	11.999999999999998	"Mendelian
disease"
Q53GS7	11.0	"Mendelian
disease"
Q9NXE4	2.0	"Mendelian
disease"
Q92698	10.0	"Mendelian
disease"
Q7Z3K3	9.0	"Mendelian
disease"
P51460	4.0	"Mendelian
disease"
O95248	4.0	"Mendelian
disease"
Q01105	5.0	"Mendelian
disease"
Q9H9D4	5.999999999999999	"Mendelian
disease"
O75771	18.0	"Mendelian
disease"
Q9UQB9	5.999999999999999	"Mendelian
disease"
P05976	6.999999999999999	"Mendelian
disease"
O15020	5.0	"Mendelian
disease"
P29536	2.9999999999999996	"Mendelian
disease"
P24855	4.0	"Mendelian
disease"
P00966	13.999999999999998	"Mendelian
disease"
Q9Y234	4.0	"Mendelian
disease"
Q6ICL3	15.0	"Mendelian
disease"
P35914	2.9999999999999996	"Mendelian
disease"
P35225	5.0	"Mendelian
disease"
P07858	5.999999999999999	"Mendelian
disease"
Q9UHB6	1.0	"Mendelian
disease"
O94886	4.0	"Mendelian
disease"
Q9UKX2	5.999999999999999	"Mendelian
disease"
P12883	8.0	"Mendelian
disease"
P13535	4.0	"Mendelian
disease"
P13533	5.0	"Mendelian
disease"
P11055	2.9999999999999996	"Mendelian
disease"
P04198	2.0	"Mendelian
disease"
P78337	2.9999999999999996	"Mendelian
disease"
Q8WXX7	5.999999999999999	"Mendelian
disease"
P01579	2.9999999999999996	"Mendelian
disease"
Q9H334	2.9999999999999996	"Mendelian
disease"
O15409	5.0	"Mendelian
disease"
Q15915	2.0	"Mendelian
disease"
O95409	2.9999999999999996	"Mendelian
disease"
Q96MF2	1.0	"Mendelian
disease"
Q8WWQ0	2.0	"Mendelian
disease"
P15259	6.999999999999999	"Mendelian
disease"
P07738	2.9999999999999996	"Mendelian
disease"
Q86UK0	2.0	"Mendelian
disease"
O95477	4.0	"Mendelian
disease"
P10600	11.0	"Mendelian
disease"
Q8WVQ1	1.0	"Mendelian
disease"
Q9NS15	2.0	"Mendelian
disease"
P54802	2.9999999999999996	"Mendelian
disease"
Q5H8A4	2.0	"Mendelian
disease"
Q75T13	1.0	"Mendelian
disease"
Q5T2S8	1.0	"Mendelian
disease"
Q8N9I0	8.0	"Mendelian
disease"
P05129	8.0	"Mendelian
disease"
Q9Y345	4.0	"Mendelian
disease"
P25106	2.9999999999999996	"Mendelian
disease"
Q8N5M1	2.9999999999999996	"Mendelian
disease"
P84074	2.9999999999999996	"Mendelian
disease"
Q8N1G0	11.999999999999998	"Mendelian
disease"
Q96NT0	5.999999999999999	"Mendelian
disease"
Q15904	4.0	"Mendelian
disease"
Q15058	5.999999999999999	"Mendelian
disease"
Q9H244	1.0	"Mendelian
disease"
Q9Y2Y6	1.0	"Mendelian
disease"
Q9BW60	2.0	"Mendelian
disease"
P57087	4.0	"Mendelian
disease"
Q9BX67	4.0	"Mendelian
disease"
O15537	8.0	"Mendelian
disease"
P42892	2.0	"Mendelian
disease"
P01213	1.0	"Mendelian
disease"
Q9UJU5	2.0	"Mendelian
disease"
Q4G0N4	4.0	"Mendelian
disease"
C9JE40	11.0	"Mendelian
disease"
P31629	2.0	"Mendelian
disease"
Q9UBK8	2.0	"Mendelian
disease"
P17661	6.999999999999999	"Mendelian
disease"
Q9UKA2	1.0	"Mendelian
disease"
Q8TDJ6	1.0	"Mendelian
disease"
Q86XK2	2.0	"Mendelian
disease"
Q9NY30	2.0	"Mendelian
disease"
Q14671	9.0	"Mendelian
disease"
Q8WWZ3	2.9999999999999996	"Mendelian
disease"
P78330	2.0	"Mendelian
disease"
Q8WY41	5.999999999999999	"Mendelian
disease"
Q9UEF7	5.0	"Mendelian
disease"
O60333	11.0	"Mendelian
disease"
P48058	8.0	"Mendelian
disease"
Q13002	5.999999999999999	"Mendelian
disease"
O43424	5.0	"Mendelian
disease"
P01011	5.0	"Mendelian
disease"
P01019	5.0	"Mendelian
disease"
Q96D09	4.0	"Mendelian
disease"
P23975	2.9999999999999996	"Mendelian
disease"
P31645	5.0	"Mendelian
disease"
P30531	1.0	"Mendelian
disease"
P48067	1.0	"Mendelian
disease"
Q9UPV9	2.9999999999999996	"Mendelian
disease"
Q7Z4L5	2.0	"Mendelian
disease"
P51159	11.999999999999998	"Mendelian
disease"
Q53EZ4	5.0	"Mendelian
disease"
P17516	2.0	"Mendelian
disease"
Q16851	5.0	"Mendelian
disease"
P42702	5.0	"Mendelian
disease"
P40189	10.0	"Mendelian
disease"
P08887	2.0	"Mendelian
disease"
P05231	4.0	"Mendelian
disease"
Q96I59	2.0	"Mendelian
disease"
P35613	2.0	"Mendelian
disease"
P21673	2.0	"Mendelian
disease"
Q8IYB7	9.0	"Mendelian
disease"
Q9BX10	1.0	"Mendelian
disease"
P15918	5.0	"Mendelian
disease"
P55895	2.0	"Mendelian
disease"
P19532	2.0	"Mendelian
disease"
P49767	2.0	"Mendelian
disease"
O43716	4.0	"Mendelian
disease"
P98160	10.0	"Mendelian
disease"
P28360	9.0	"Mendelian
disease"
Q9HAZ2	2.9999999999999996	"Mendelian
disease"
O60315	5.999999999999999	"Mendelian
disease"
P20810	5.0	"Mendelian
disease"
P00918	1.0	"Mendelian
disease"
Q99828	8.0	"Mendelian
disease"
Q8IZD9	5.0	"Mendelian
disease"
O00300	2.0	"Mendelian
disease"
Q6KF10	5.0	"Mendelian
disease"
Q7LDG7	2.9999999999999996	"Mendelian
disease"
Q96T37	2.9999999999999996	"Mendelian
disease"
P20062	2.0	"Mendelian
disease"
Q9NPF0	2.9999999999999996	"Mendelian
disease"
Q9H221	2.9999999999999996	"Mendelian
disease"
P26998	2.0	"Mendelian
disease"
P43320	1.0	"Mendelian
disease"
Q9Y6X9	1.0	"Mendelian
disease"
O75923	2.9999999999999996	"Mendelian
disease"
Q8WYP3	2.9999999999999996	"Mendelian
disease"
Q9HBG6	8.0	"Mendelian
disease"
Q9P2L0	5.0	"Mendelian
disease"
Q96BT3	6.999999999999999	"Mendelian
disease"
O43502	8.0	"Mendelian
disease"
O14678	2.9999999999999996	"Mendelian
disease"
O43543	5.999999999999999	"Mendelian
disease"
Q9H1K1	5.999999999999999	"Mendelian
disease"
Q96EN8	1.0	"Mendelian
disease"
Q9ULL8	1.0	"Mendelian
disease"
O14958	2.0	"Mendelian
disease"
A5D8V7	9.0	"Mendelian
disease"
Q3SY84	6.999999999999999	"Mendelian
disease"
Q9Y6B6	10.0	"Mendelian
disease"
Q9HC84	1.0	"Mendelian
disease"
O96015	8.0	"Mendelian
disease"
Q8WW35	2.0	"Mendelian
disease"
P05089	1.0	"Mendelian
disease"
Q13216	2.9999999999999996	"Mendelian
disease"
Q5TAQ9	2.0	"Mendelian
disease"
O15347	2.0	"Mendelian
disease"
O14647	2.0	"Mendelian
disease"
P34059	1.0	"Mendelian
disease"
Q9BT04	4.0	"Mendelian
disease"
Q9UDR5	2.9999999999999996	"Mendelian
disease"
Q9NVW2	5.0	"Mendelian
disease"
P10323	2.0	"Mendelian
disease"
Q05996	1.0	"Mendelian
disease"
P03952	2.0	"Mendelian
disease"
Q92743	2.9999999999999996	"Mendelian
disease"
Q5ST30	4.0	"Mendelian
disease"
O75381	8.0	"Mendelian
disease"
Q92968	4.0	"Mendelian
disease"
P48061	5.999999999999999	"Mendelian
disease"
O00165	2.0	"Mendelian
disease"
P14784	5.0	"Mendelian
disease"
Q16610	2.0	"Mendelian
disease"
P01589	2.9999999999999996	"Mendelian
disease"
P31785	5.999999999999999	"Mendelian
disease"
P05156	2.9999999999999996	"Mendelian
disease"
P24394	5.999999999999999	"Mendelian
disease"
Q96PL5	1.0	"Mendelian
disease"
O15066	8.0	"Mendelian
disease"
Q8NDN9	1.0	"Mendelian
disease"
Q6VVB1	2.0	"Mendelian
disease"
P53673	1.0	"Mendelian
disease"
Q13496	2.9999999999999996	"Mendelian
disease"
Q9H869	6.999999999999999	"Mendelian
disease"
Q6NZI2	4.0	"Mendelian
disease"
Q9NZ71	4.0	"Mendelian
disease"
P11766	5.999999999999999	"Mendelian
disease"
O43837	6.999999999999999	"Mendelian
disease"
O00116	4.0	"Mendelian
disease"
O15305	2.9999999999999996	"Mendelian
disease"
O75695	2.0	"Mendelian
disease"
Q6PCB0	1.0	"Mendelian
disease"
O15527	2.9999999999999996	"Mendelian
disease"
P00797	4.0	"Mendelian
disease"
P78380	1.0	"Mendelian
disease"
P00742	5.999999999999999	"Mendelian
disease"
Q6SJ93	2.9999999999999996	"Mendelian
disease"
P03956	2.0	"Mendelian
disease"
P04275	1.0	"Mendelian
disease"
P03951	2.9999999999999996	"Mendelian
disease"
Q86VP3	2.0	"Mendelian
disease"
P33897	5.0	"Mendelian
disease"
O60683	2.9999999999999996	"Mendelian
disease"
P28328	2.0	"Mendelian
disease"
P56589	4.0	"Mendelian
disease"
O00623	2.0	"Mendelian
disease"
P55160	2.9999999999999996	"Mendelian
disease"
Q6DKJ4	5.0	"Mendelian
disease"
Q13443	2.0	"Mendelian
disease"
Q8NB49	2.0	"Mendelian
disease"
Q96KG9	5.0	"Mendelian
disease"
Q14442	2.0	"Mendelian
disease"
P57054	1.0	"Mendelian
disease"
P38935	2.9999999999999996	"Mendelian
disease"
Q96NR8	1.0	"Mendelian
disease"
Q6NXG1	2.0	"Mendelian
disease"
Q6P4F2	1.0	"Mendelian
disease"
P51157	2.0	"Mendelian
disease"
Q00978	4.0	"Mendelian
disease"
O15270	2.0	"Mendelian
disease"
Q03395	2.0	"Mendelian
disease"
Q7L5A8	1.0	"Mendelian
disease"
P23942	1.0	"Mendelian
disease"
P59910	1.0	"Mendelian
disease"
Q8N196	1.0	"Mendelian
disease"
Q96LT7	2.9999999999999996	"Mendelian
disease"
P41219	4.0	"Mendelian
disease"
O15539	5.0	"Mendelian
disease"
O75531	4.0	"Mendelian
disease"
O75161	4.0	"Mendelian
disease"
Q16775	2.0	"Mendelian
disease"
P98161	2.0	"Mendelian
disease"
P38484	1.0	"Mendelian
disease"
P40238	2.0	"Mendelian
disease"
P16471	2.9999999999999996	"Mendelian
disease"
Q9BV79	1.0	"Mendelian
disease"
Q9Y6W8	4.0	"Mendelian
disease"
Q9BWF2	4.0	"Mendelian
disease"
Q12756	8.0	"Mendelian
disease"
P32245	2.0	"Mendelian
disease"
Q8N0Z6	9.0	"Mendelian
disease"
P02792	2.9999999999999996	"Mendelian
disease"
Q8N4S9	2.9999999999999996	"Mendelian
disease"
Q8TA86	2.9999999999999996	"Mendelian
disease"
Q13064	1.0	"Mendelian
disease"
Q07973	2.0	"Mendelian
disease"
Q13423	2.9999999999999996	"Mendelian
disease"
Q9HCC0	5.0	"Mendelian
disease"
Q9BQP7	1.0	"Mendelian
disease"
Q8NHY3	2.9999999999999996	"Mendelian
disease"
P29460	4.0	"Mendelian
disease"
Q8NBP7	2.9999999999999996	"Mendelian
disease"
Q16385	5.999999999999999	"Mendelian
disease"
Q15067	2.9999999999999996	"Mendelian
disease"
P54840	5.0	"Mendelian
disease"
Q9UJQ4	2.0	"Mendelian
disease"
Q9H6I2	1.0	"Mendelian
disease"
P60891	5.999999999999999	"Mendelian
disease"
O75330	4.0	"Mendelian
disease"
Q5HYK3	1.0	"Mendelian
disease"
Q96IJ6	2.0	"Mendelian
disease"
P12644	15.0	"Mendelian
disease"
P43026	11.999999999999998	"Mendelian
disease"
O60383	4.0	"Mendelian
disease"
Q9UK05	4.0	"Mendelian
disease"
Q15643	1.0	"Mendelian
disease"
Q9UHC1	2.9999999999999996	"Mendelian
disease"
Q2I0M5	1.0	"Mendelian
disease"
Q6UXX9	2.0	"Mendelian
disease"
Q2MKA7	4.0	"Mendelian
disease"
Q9Y4J8	16.0	"Mendelian
disease"
Q6ZMI0	8.0	"Mendelian
disease"
Q9C000	1.0	"Mendelian
disease"
Q9C0E8	2.0	"Mendelian
disease"
Q9NZ09	5.0	"Mendelian
disease"
P16233	2.9999999999999996	"Mendelian
disease"
Q5MNZ6	2.0	"Mendelian
disease"
Q9Y3D7	8.0	"Mendelian
disease"
Q9NR23	1.0	"Mendelian
disease"
Q13432	6.999999999999999	"Mendelian
disease"
Q5JRA6	4.0	"Mendelian
disease"
P05186	2.0	"Mendelian
disease"
Q562E7	2.0	"Mendelian
disease"
Q9Y4G2	1.0	"Mendelian
disease"
Q9NQW8	9.0	"Mendelian
disease"
Q14028	9.0	"Mendelian
disease"
Q9UMX6	2.0	"Mendelian
disease"
Q02846	2.9999999999999996	"Mendelian
disease"
P16499	2.9999999999999996	"Mendelian
disease"
P35913	2.9999999999999996	"Mendelian
disease"
P29973	2.0	"Mendelian
disease"
P23415	2.0	"Mendelian
disease"
P48167	1.0	"Mendelian
disease"
P00740	1.0	"Mendelian
disease"
Q86U28	1.0	"Mendelian
disease"
Q9BUE6	2.9999999999999996	"Mendelian
disease"
P35462	1.0	"Mendelian
disease"
Q96DP5	1.0	"Mendelian
disease"
P11168	1.0	"Mendelian
disease"
P35712	2.9999999999999996	"Mendelian
disease"
Q92622	2.9999999999999996	"Mendelian
disease"
Q8NEZ3	2.9999999999999996	"Mendelian
disease"
Q96RY7	4.0	"Mendelian
disease"
P50281	5.0	"Mendelian
disease"
P08253	8.0	"Mendelian
disease"
P08254	5.999999999999999	"Mendelian
disease"
P14780	2.9999999999999996	"Mendelian
disease"
P35625	6.999999999999999	"Mendelian
disease"
Q13326	1.0	"Mendelian
disease"
Q16585	4.0	"Mendelian
disease"
Q16586	2.9999999999999996	"Mendelian
disease"
Q92629	2.0	"Mendelian
disease"
Q9HC29	2.0	"Mendelian
disease"
P45452	2.0	"Mendelian
disease"
Q6UVJ0	5.999999999999999	"Mendelian
disease"
Q15468	2.9999999999999996	"Mendelian
disease"
P01584	5.999999999999999	"Mendelian
disease"
P22301	2.9999999999999996	"Mendelian
disease"
Q15583	1.0	"Mendelian
disease"
Q9UG01	4.0	"Mendelian
disease"
Q8NBT0	2.9999999999999996	"Mendelian
disease"
Q8TC44	4.0	"Mendelian
disease"
Q9NSB8	6.999999999999999	"Mendelian
disease"
Q9Y366	8.0	"Mendelian
disease"
Q96LB3	11.0	"Mendelian
disease"
Q96NA2	2.0	"Mendelian
disease"
P51687	2.0	"Mendelian
disease"
Q9Y2Y0	1.0	"Mendelian
disease"
Q86YW9	8.0	"Mendelian
disease"
Q96PD4	4.0	"Mendelian
disease"
P46019	8.0	"Mendelian
disease"
P04066	5.999999999999999	"Mendelian
disease"
Q96HP0	2.9999999999999996	"Mendelian
disease"
Q5JSP0	2.0	"Mendelian
disease"
Q5IJ48	4.0	"Mendelian
disease"
Q9UM47	13.0	"Mendelian
disease"
Q15223	2.9999999999999996	"Mendelian
disease"
O14832	4.0	"Mendelian
disease"
O95832	5.0	"Mendelian
disease"
